177,325,0,2
12428,60,-90,291
12530,56,-109,301
12632,73,-90,305
12734,31,-106,274
12836,68,-94,296
12938,70,-96,310
13040,49,-99,301
13142,53,-99,298
13243,64,-97,297
13345,165,-76,238
13447,69,-112,324
13549,59,-98,304
13650,52,-102,294
13752,54,-104,306
13854,48,-93,300
13956,41,-128,281
14058,62,-102,304
14160,62,-104,297
14262,46,-107,276
14364,41,-89,331
14466,119,-134,318
14568,59,-95,308
14670,63,-99,319
14772,54,-92,303
14874,76,-111,300
14976,46,-85,301
15078,56,-102,292
15180,40,-94,304
15282,78,-93,293
15384,24,-105,315
15486,68,-88,324
15589,59,-93,306
15691,59,-91,307
15793,45,-84,309
15894,71,-104,291
15995,61,-113,311
16096,44,-108,281
16198,51,-98,295
16299,51,-109,293
16401,66,-103,297
16503,87,-101,275
16605,102,-100,302
16707,35,-85,295
16808,62,-96,301
16910,58,-98,299
17012,64,-98,306
17114,27,-78,319
17216,68,-105,305
17318,60,-95,299
17420,48,-97,303
17522,58,-97,309
17624,95,-63,302
17725,87,-66,323
17827,57,-101,302
17928,56,-97,302
18030,62,-90,309
18132,23,-64,291
18235,92,-89,292
18337,60,-103,303
18439,58,-92,305
18541,61,-109,291
18643,76,-108,289
18745,58,3,276
18847,53,-96,299
18949,74,-105,303
19051,74,-93,295
19153,75,-86,308
19255,80,-86,299
19357,61,-94,303
19458,78,-102,294
19560,74,-98,298
19662,55,-75,303
19764,63,-86,273
19866,67,-117,313
19968,63,-87,305
20070,58,-94,299
20172,69,-88,295
20274,70,-113,308
20376,24,-90,310
20478,58,-95,305
20581,67,-86,307
20682,-6,-79,323
20784,31,-75,324
20886,69,-80,286
20988,64,-85,303
21090,74,-81,305
21192,72,-91,309
21294,54,-103,302
21396,54,-106,299
21498,51,-96,297
21600,63,-96,301
21701,64,-93,286
21803,91,-103,305
21905,52,-102,313
22006,59,-93,291
22108,70,-91,302
22210,61,-76,298
22312,78,-70,302
22414,29,-88,319
22516,19,-95,322
22618,59,-89,308
22720,59,-89,304
22822,60,-80,318
22924,99,-56,316
23026,66,-78,317
23128,79,-87,308
23229,63,-83,307
23330,70,-81,311
23432,44,-85,317
23534,96,-103,306
23636,80,-101,308
23739,65,-84,312
23841,48,-99,299
23943,78,-100,297
24045,165,-149,257
24147,52,-90,299
24248,52,-95,297
24350,67,-88,297
24452,61,-94,295
24554,69,-112,293
24656,81,-99,298
24758,70,-97,296
24860,65,-76,299
24962,77,-94,314
25064,69,-106,307
25166,55,-105,321
25268,55,-97,2
25370,51,-93,7
25472,68,-98,2
25573,66,-70,5
25675,73,-70,303
25777,73,-94,312
25879,62,-92,305
25981,52,-86,319
26083,40,-102,304
26185,147,-40,310
26287,62,-91,313
26388,54,-98,295
26489,57,-100,298
26591,56,-100,299
26693,-15,-82,293
26795,50,-101,309
26897,55,-106,300
26999,68,-92,302
27100,62,-102,302
27202,94,-96,291
27304,42,-82,318
27406,37,-102,296
27508,72,-86,306
27610,62,-91,303
27712,57,-85,335
27814,76,-106,307
27916,69,-97,308
28018,68,-84,311
28120,67,-94,309
28222,47,-135,316
28324,125,-72,291
28426,54,-93,317
28528,63,-82,316
28630,65,-74,310
28732,74,-98,307
28834,56,-80,324
28935,56,-75,307
29037,50,-97,300
29139,57,-93,300
29241,57,-86,295
29343,39,-160,249
29445,50,-90,299
29547,54,-94,303
29649,62,-98,303
29751,66,-88,294
29853,57,-102,303
29955,62,-102,313
30057,70,-95,301
30159,63,-92,305
30260,60,-86,301
30362,65,-91,319
30464,-54,-73,314
30566,79,-97,315
30668,66,-79,312
30770,63,-88,316
30872,84,-86,305
30974,76,-68,319
31077,68,-78,310
31179,69,-83,310
31281,63,-87,316
31382,-41,-70,295
31484,46,-95,307
31586,55,-84,316
31688,53,-92,300
31790,60,-96,303
31892,70,-84,296
31994,97,-103,293
32096,58,-96,300
32198,62,-103,302
32300,62,-96,303
32402,102,-67,301
32504,78,-114,306
32606,62,-90,306
32708,59,-70,301
32811,62,-83,313
32913,91,-86,339
33015,88,-87,299
33117,55,-85,316
33219,63,-82,311
33321,65,-29,342
33424,101,-83,328
33526,67,-86,307
33628,63,-86,306
33730,66,-77,305
33832,14,-85,313
33934,73,-110,312
34035,57,-83,314
34136,55,-86,312
34238,73,-87,312
34340,58,-76,307
34442,64,-77,276
34544,16,-116,281
34646,62,-86,304
34748,63,-89,301
34850,64,-101,300
34952,66,-94,303
35054,126,-82,297
35156,78,-89,301
35259,90,-88,296
35361,28,-123,301
35463,83,-78,312
35565,62,-82,298
35667,65,-89,287
35769,74,-76,311
35871,76,-92,311
35973,42,-111,290
36075,76,-64,321
36177,65,-83,308
36279,73,-77,310
36381,62,-70,298
36483,63,-101,318
36585,55,-78,0
36687,66,-78,15
36788,77,-85,13
36890,55,-84,294
36992,73,-82,309
37094,53,-89,304
37196,56,-89,298
37298,70,-92,302
37400,60,-91,264
37501,18,-117,315
37602,76,-88,287
37704,56,-78,305
37806,66,-87,303
37908,64,-73,306
38010,67,-80,303
38112,54,-74,325
38214,63,-88,302
38316,63,-87,310
38418,65,-87,314
38520,84,-98,314
38622,25,-95,317
38723,66,-86,0
38825,63,-94,0
38928,60,-86,309
39030,82,-80,308
39132,77,-90,307
39234,72,-77,308
39336,63,-82,314
39438,65,-79,312
39540,77,-123,306
39642,-18,-48,300
39744,86,-105,308
39845,60,-93,303
39946,61,-88,299
40048,56,-93,303
40150,62,-92,299
40252,76,-83,306
40354,62,-82,301
40456,72,-87,301
40558,55,-84,309
40660,35,-58,308
40763,82,-62,305
40865,59,-89,318
40967,70,-80,317
41069,71,-76,314
41171,89,-87,310
41273,79,-82,318
41375,69,-74,308
41477,67,-79,313
41579,73,-92,319
41680,98,-86,322
41782,62,-92,330
41884,80,-79,306
41986,71,-83,311
42088,65,-83,311
42190,35,-94,288
42292,66,-104,312
42394,51,-102,298
42496,67,-91,301
42598,70,-94,298
42700,35,-85,325
42802,37,-78,317
42903,64,-98,302
43005,63,-82,311
43106,70,-89,300
43208,77,-72,303
43310,92,-69,326
43412,80,-62,303
43514,75,-90,312
43616,70,-88,304
43718,74,-92,16
43820,63,-83,5
43921,38,-119,308
44023,68,-70,295
44125,65,-86,310
