267,326,292,1
28534,-167,-51,-19
28636,-75,-29,10
28738,-33,-34,3
28840,-35,-33,9
28942,-31,-33,7
29044,-39,-25,0
29146,11,-15,26
29248,-29,-42,6
29350,-23,-29,11
29452,-33,-39,3
29554,16,-39,-2
29656,-106,5,20
29758,-16,-38,3
29860,-31,-30,15
29962,-28,-32,7
30064,-30,-39,19
30166,-28,-55,6
30268,-35,-38,33
30370,-32,-38,8
30472,-31,-42,3
30574,-16,-45,8
30676,-117,-71,6
30779,-14,-44,17
30881,-28,-34,5
30983,-22,-31,9
31085,6,-29,-3
31187,4,-17,25
31289,-19,-28,8
31391,-32,-27,8
31493,-45,-31,19
31595,35,-29,-11
31697,6,-16,-49
31799,-9,-52,24
31901,-18,-35,10
32003,-19,-23,19
32105,-40,-32,15
32207,-24,-26,17
32309,-35,-51,33
32411,-35,-31,0
32513,-20,-29,9
32615,-31,-29,21
32717,-105,-19,13
32819,-140,23,-55
32921,-32,-27,19
33024,-40,-42,9
33126,-36,-28,17
33228,-15,-16,15
33330,-13,-36,3
33432,-29,-36,-2
33534,-30,-31,5
33637,70,-37,8
33739,-24,-2,17
33841,-139,-25,13
33943,-29,-19,11
34045,-34,-25,18
34147,-45,-26,7
34249,-53,-28,-12
34351,-4,-31,15
34453,-41,-28,15
34555,-27,-32,5
34657,-49,-19,8
34759,67,16,123
34861,-36,-23,19
34963,-28,-40,10
35065,-29,-36,16
35167,-26,-32,8
35269,-53,-39,18
35371,15,-4,30
35473,-36,-32,8
35575,-33,-33,12
35677,-20,-39,17
35779,46,-76,-11
35881,-22,32,-12
35984,-30,-34,9
36086,-26,-29,12
36188,-32,-32,3
36290,-67,-17,4
36391,-40,-30,3
36493,5,-30,19
36595,-32,-37,9
36697,-33,-33,11
36799,17,-34,9
36901,-44,-96,-17
37003,-22,-16,8
37105,-13,-31,9
37207,-14,-33,7
37308,-26,-30,6
37410,-41,-54,-1
37512,-84,-48,4
37614,-12,-38,11
37716,-34,-30,15
37819,-52,-41,20
37921,-27,-17,46
38023,-21,-64,-28
38125,-25,-13,8
38227,-34,-27,19
38329,-22,-25,11
38431,-39,-27,1
38533,-118,-7,17
38635,-55,-41,10
38737,-46,-32,10
38839,-39,-27,9
38941,-62,-65,11
39043,19,31,16
39145,-26,-23,1
39247,-52,-28,10
39349,-44,-27,15
39451,-30,-19,-2
39553,-56,-34,13
39655,-40,-31,16
39757,-41,-31,0
39859,-36,-23,10
39961,-60,-18,25
40064,-117,2,28
40166,-34,-22,7
40268,-38,-38,12
40370,-44,-27,9
40472,-13,-21,9
40574,55,0,15
40677,-28,-28,6
40779,-34,-25,5
40881,-35,-23,16
40983,-69,-43,-69
41085,-44,-29,13
41187,-10,-24,11
41289,-43,-33,11
41391,-31,-28,7
41493,-53,-8,31
41595,-57,-7,-4
41697,-23,-32,-1
41799,-36,-33,0
41901,-39,-29,3
42003,-24,-37,-32
42105,104,56,-23
42207,-46,-35,26
42309,-35,-31,8
42411,-36,-34,9
42513,-40,-24,22
42615,-4,-22,17
42717,-41,-33,5
42819,-36,-36,7
42921,-37,-28,6
43024,-20,-71,51
43126,-10,-48,7
43228,-28,-25,3
43330,-20,-32,2
43432,-16,-32,1
43534,-2,-19,-2
43636,-18,-10,0
43738,-68,-33,30
43840,-34,-28,8
43942,-27,-38,26
44044,4,-33,19
44146,191,80,115
44248,-71,-9,46
44350,-36,-28,8
44452,-27,-21,11
44554,-36,-25,-13
44656,-13,-28,19
44758,-16,-26,25
44860,-30,-34,8
44962,-16,-36,2
45064,-56,-33,0
45166,-26,9,5
45268,-1,-36,-3
45371,-20,-21,3
45473,-12,-23,10
45575,-3,-38,5
45677,-18,-57,20
45779,-12,-33,1
45881,-14,-31,15
45983,-27,-31,17
46085,-52,-32,24
46187,0,-73,23
46289,-12,-27,17
46391,-27,-37,12
46493,-18,-25,12
46595,19,-36,12
46697,-2,-31,-12
46799,-57,-22,-15
46901,-41,-17,14
47003,-41,-37,3
47105,-83,2,-3
47207,-129,-49,27
47309,-50,-10,22
47411,-58,-21,17
47513,-86,-22,14
47616,-71,-38,-5
47718,-74,-17,-1
47820,-82,-31,-8
47922,-66,-29,0
48024,-52,-29,0
48126,-28,-25,15
48229,-17,-55,18
48331,-32,-22,-275
48433,-38,-24,6
