219,303,283,1
17145,13,-35,36
17248,14,-38,24
17350,26,-65,18
17452,44,-48,27
17554,24,-36,36
17656,7,-47,22
17757,20,-42,21
17859,19,-41,30
17961,-52,-22,23
18064,8,-44,22
18166,18,-32,20
18268,10,-47,20
18370,7,-27,34
18472,24,-53,32
18574,39,-35,24
18676,18,-50,17
18778,20,-43,36
18880,17,-80,-8
18982,55,-38,43
19084,39,-24,28
19186,20,-40,25
19288,22,-41,28
19390,10,-37,19
19492,21,-30,23
19594,25,-38,19
19696,18,-35,21
19798,15,-37,21
19900,9,-5,36
20002,77,-42,28
20104,56,-12,17
20206,22,-21,14
20308,28,-26,18
20411,12,-9,15
20513,63,-20,21
20615,10,-30,22
20717,18,-30,20
20819,43,-26,39
20921,21,11,41
21023,20,-32,13
21125,36,-30,20
21227,20,-26,25
21329,1,-20,-9
21431,33,-16,2
21533,13,-42,33
21635,29,-40,16
21737,11,-34,21
21839,-5,-15,9
21940,39,-30,19
22042,50,-3,40
22144,0,-17,38
22246,20,-27,26
22348,26,-44,18
22450,33,-55,42
22552,34,-62,36
22654,35,-38,21
22757,22,-42,29
22859,9,-39,16
22960,16,-50,12
23062,-78,-20,28
23164,32,-30,30
23266,23,-46,28
23368,24,-40,30
23470,1,-31,-5
23572,-1,-64,27
23674,15,-38,23
23776,24,-36,22
23878,14,-35,24
23980,27,-30,24
24082,37,-46,-18
24184,32,-39,18
24286,13,-40,25
24388,19,-34,28
24491,23,-32,-12
24593,26,-29,22
24695,10,-25,6
24797,19,-23,13
24899,33,-29,14
25001,16,6,17
25104,28,-26,11
25206,24,-23,23
25308,36,-22,15
25410,32,-27,38
25512,-22,-16,22
25614,23,-21,21
25716,20,-31,13
25818,21,-24,14
25920,27,5,37
26022,89,-42,22
26124,14,-24,31
26226,8,-18,21
26328,15,-32,16
26430,12,-26,7
26532,5,-16,10
26634,-11,-21,-18
26736,27,-26,14
26838,13,-20,20
26940,34,-20,16
27042,-10,-15,45
27144,-23,-54,34
27246,20,-24,17
27348,12,-24,15
27451,34,0,7
27553,73,-15,-8
27655,16,-22,9
27757,16,-27,14
27859,12,-24,14
27961,65,-1,21
28063,23,4,20
28165,26,-23,16
28267,18,-27,19
28369,20,-24,18
28471,24,-42,25
28573,11,-21,9
28675,21,-27,16
28777,18,-19,20
28878,34,-10,16
28980,34,-17,20
29082,-36,57,63
29184,19,-16,-2
29286,17,-25,16
29388,25,-22,17
29490,18,-13,30
29592,7,-5,22
29694,18,-34,16
29797,22,-28,14
29899,4,-13,30
30001,-4,-35,20
30103,97,-10,67
30205,20,-24,21
30307,24,-28,20
30409,24,-24,24
30511,36,-26,24
30613,59,-30,1
30715,18,-22,23
30817,19,-23,20
30919,50,-16,23
31021,120,-48,68
31123,-44,5,31
