236,308,302,3
28080,20,-6,4
28182,0,-10,2
28284,-9,-13,2
28386,-16,-25,2
28488,-26,-20,-7
28590,-3,-28,-9
28691,-55,-32,-7
28793,1,7,0
28895,-4,-20,2
28997,-6,-22,3
29099,-10,-19,2
29200,-23,-20,3
29302,19,-5,9
29404,1,-24,0
29506,-13,-17,1
29608,-11,-23,-3
29710,-36,-27,6
29812,-36,-13,7
29914,-76,-61,16
30015,-3,-15,4
30117,-11,-14,5
30219,-12,-17,5
30321,-20,-18,10
30423,-2,-59,9
30525,-12,-19,3
30627,-11,-22,1
30729,-10,-21,2
30830,-4,-13,29
30932,-13,-49,52
31035,-20,-12,1
31136,-3,-14,1
31238,-4,-17,4
31340,8,-25,9
31442,14,0,4
31544,-12,-24,6
31645,-10,-22,-1
31747,-8,-19,0
31849,-12,-17,4
31951,21,-28,0
32053,-14,-23,3
32155,-4,-15,-3
32257,-8,-15,1
32358,-6,-13,4
32460,-17,-16,5
32562,-28,-17,8
32664,4,-20,8
32766,-7,-14,3
32869,-10,-11,-1
32971,-35,-5,-11
33073,-4,-24,14
33175,6,-22,9
33277,-8,-12,2
33379,-9,-15,3
33480,-9,-3,4
33582,-43,-71,-24
33684,-24,-20,-3
33786,-9,-15,5
33888,-4,-18,3
33990,4,-31,-2
34092,-5,-24,0
34193,51,88,88
34295,-8,-14,3
34397,-1,-14,3
34499,-3,-17,3
34601,-13,-10,2
34704,-8,5,10
34806,-2,-17,1
34908,-3,-13,0
35009,-14,-15,-3
35111,5,-47,15
35213,-1,-10,3
35315,-22,-29,8
35417,-2,-22,5
35519,-8,-23,1
35621,13,-7,7
35723,20,-27,6
35824,-23,-49,13
35926,5,-28,4
36028,-15,-28,2
36130,-9,-34,8
36232,32,-13,14
36334,35,14,15
36436,8,-30,4
36539,7,-20,-2
36641,-4,-15,6
36743,1,-9,7
36844,20,-3,7
36946,-5,-5,-3
37048,4,-6,-9
37150,-19,-4,-11
37252,-36,2,17
37354,-18,12,-33
37456,-12,-5,0
37558,6,-10,-10
37659,-5,-9,-6
37761,7,-9,-4
37863,9,-14,-10
37965,-5,-11,-18
38067,4,-14,-4
38169,-12,-13,-1
38272,-20,-19,13
38374,-9,-10,2
38476,2,-3,1
38578,1,-10,-2
38679,-8,-10,-3
38781,2,-16,18
38883,-20,-21,-5
38985,52,25,20
39087,7,-14,-1
39189,-3,-15,1
39291,-2,-1,11
39393,70,73,29
39494,37,-37,-22
39596,-1,-33,7
39698,-2,-11,2
39800,-1,-17,0
39902,17,-2,1
40004,-9,-37,21
40107,11,-19,-4
40209,-14,-11,-2
40311,-10,-16,-3
40413,-32,-10,-5
40515,9,-15,10
