239,179,302,3
34200,-7,-5,3
34302,-6,-44,15
34405,16,-34,1
34507,-14,-6,4
34609,-14,7,0
34710,-8,15,2
34812,-19,27,-4
34914,-38,13,10
35016,-4,-1,7
35118,-7,13,0
35220,-9,14,4
35322,20,10,0
35424,24,6,-31
35525,-11,9,-1
35627,4,2,32
35729,-1,13,1
35831,3,12,3
35933,-13,18,1
36034,22,7,18
36136,-15,6,-6
36238,-18,10,7
36340,1,7,4
36442,-32,10,12
36543,13,4,22
36645,-80,-21,-28
36747,-2,6,-18
36849,-8,-1,3
36951,-7,5,3
37053,12,4,6
37154,-7,-2,15
37255,-16,7,18
37357,-30,-31,29
37459,-1,-5,1
37561,-6,-6,4
37662,-5,-10,-1
37763,-21,3,-4
37865,-63,11,14
37967,-36,4,-5
38069,-6,-2,8
38170,-13,-1,0
38272,-10,5,7
38374,-8,8,4
38476,-34,15,12
38578,-19,-3,10
38680,-18,-4,5
38782,2,-4,1
38885,89,-55,-52
38987,-31,40,7
39089,35,-14,-4
39190,3,0,7
39292,-13,-4,1
39394,-7,4,5
39496,-46,-16,-5
39598,8,-2,-6
39699,-2,-8,1
39801,-3,-5,3
39903,-9,-9,7
40005,-43,2,64
40107,-22,-24,25
40209,-34,-8,-2
40311,-6,2,5
40413,5,0,10
40514,-6,6,11
40616,25,31,-33
40718,-31,-7,6
40820,-20,-5,5
40922,-10,-6,3
41024,-9,-4,7
41125,-9,-3,17
41226,-16,13,-34
41328,44,-47,8
41430,-16,-3,9
41532,-2,-5,5
41633,-7,-5,6
41734,-17,-10,3
41836,-23,-15,-30
41938,-89,-12,-5
42040,-73,-3,-1
42142,-54,-9,-3
42244,-47,-15,1
42345,-36,-5,-6
42447,68,71,36
42549,6,3,7
42651,-15,-8,0
42753,-17,-6,0
42854,-11,2,-9
42956,-8,-5,2
43058,22,32,6
43160,-4,2,7
43262,-2,8,-7
43363,-4,10,-6
43465,4,12,3
43567,10,21,19
43669,-62,14,66
43771,-6,22,-9
43873,-3,24,-3
43975,11,31,-7
44077,23,32,-5
44178,22,21,-29
44280,-12,44,-10
44382,-5,48,-13
44484,-4,55,-6
44587,33,68,-5
44689,103,89,-36
44791,17,47,-15
44893,1,46,-10
44995,0,51,-4
45097,4,45,-10
45200,35,24,9
45302,5,44,-11
45404,2,37,-7
45506,-1,35,3
45608,-91,54,-85
45710,-63,37,-2
45811,3,36,-9
45913,10,36,-9
46015,6,38,-6
46117,14,32,3
46219,21,37,-10
46321,27,34,-10
46423,0,21,-7
46525,-3,22,-4
46627,-27,32,40
46729,13,20,13
46830,27,10,-4
46932,1,-1,0
47035,-5,-3,1
47137,14,4,7
47239,40,-15,22
47341,16,-4,-3
47443,-4,-8,-5
47545,-12,-7,-2
47647,-10,0,3
47749,137,37,53
47850,-13,4,55
47952,-1,3,0
48054,8,-2,4
48156,-6,4,-1
48257,3,18,2
48359,-22,23,-5
48461,16,50,0
48563,8,46,-9
48665,4,45,-7
48768,8,46,3
48870,-25,37,-14
48972,18,16,1
49074,-2,11,-2
49176,0,-3,-10
49278,-19,-9,-5
49381,59,-33,0
49483,-10,-17,-7
49585,0,-18,-4
49686,-9,-21,-5
49788,0,-15,-9
49890,15,-17,36
49992,11,-23,-9
50094,-6,-12,-21
50196,-3,-15,-2
50298,1,-22,-9
50400,34,-8,-21
50501,-88,-29,-16
50603,-18,-26,-8
50705,-18,-25,-8
50807,-41,-26,-17
50909,-69,-16,-4
51011,-22,-17,-46
51113,-70,-8,-12
51214,-67,-16,-7
51316,-68,-18,2
51418,-85,-14,36
51520,-80,-7,18
51622,-72,-22,52
51724,-41,-16,53
51826,-22,-22,-12
51928,-17,-14,-10
52030,23,-12,-32
52132,-18,-15,23
52234,4,7,-14
52336,-13,16,-5
52438,1,16,-7
52539,4,22,2
52641,-17,25,-3
52743,2,35,-20
52845,-10,19,-12
52947,-6,25,-19
53049,-3,27,-27
53151,-30,58,-3
53253,-3,0,-18
53354,2,18,-4
53456,5,14,-9
53558,2,17,-6
53660,1,1,3
53762,-3,-12,-7
53863,-3,6,-13
53965,2,9,-5
54067,-11,10,-6
54169,18,0,-9
54272,-48,-19,-4
54374,-10,0,-10
54476,-12,5,-3
54578,-1,5,-4
54679,-8,2,-5
54780,-20,5,-29
54882,3,11,2
54984,14,4,-1
55086,3,8,-6
55187,3,3,-7
55289,17,5,-19
55391,-35,66,-39
55493,-29,28,-2
55595,15,4,-13
55696,4,12,1
55798,3,16,-5
55900,12,13,-15
56002,42,19,-2
56104,-13,14,-11
56206,-4,18,-3
56308,-4,20,-9
56410,1,21,2
56511,-109,-42,-105
56613,-69,30,-5
56714,-95,-15,6
56816,4,16,-6
56918,6,16,-12
57020,18,7,-10
57122,13,20,11
57224,21,-2,-15
57325,6,-10,-38
57427,-6,-10,-2
57529,-12,-10,-11
57631,0,-9,-10
57733,-112,-30,-6
57835,-13,-6,2
57937,-6,-15,-2
58039,-2,-19,-3
58140,-10,-27,-10
58242,-7,-26,-17
58344,-2,-29,-8
58446,-16,-29,-9
58548,-25,-25,-10
58650,-63,-48,-32
58752,-43,17,1
58854,-62,-19,-8
58956,-40,-20,-13
59058,-43,-16,-9
59160,-23,-16,-16
59262,-57,17,4
59365,-1,-23,-13
59467,-19,-21,-7
59569,-13,-16,-5
59671,-20,-9,12
59773,134,-41,-29
59875,5,-13,-8
59977,-9,-7,-1
60079,-6,-4,-3
60180,-13,9,-7
60282,12,12,-13
60384,-1,22,-11
60486,0,4,-5
60588,-6,5,-3
60689,-3,3,-5
60791,-23,-10,-10
60893,15,8,10
60995,0,-12,-26
61097,-6,-4,-10
61200,-2,-7,2
61302,-4,-25,6
61404,-40,-11,-1
61506,-13,-15,-10
61608,-13,-17,-2
61710,-20,-25,-7
61812,-58,30,16
61914,68,-20,1
62016,-48,-39,-22
62118,-12,-18,-8
62220,-7,-14,-4
62322,-29,-8,-8
62424,-46,-23,-1
62525,-31,-22,-10
62627,-12,-22,-6
62728,-11,-18,-4
62830,0,-26,-6
62932,2,-8,-2
63035,-12,-33,-14
63137,-19,-17,-4
63239,-25,-17,-1
63341,-14,-23,3
63443,-8,-31,2
63545,-4,-19,-11
63647,-10,-19,2
63749,-10,-9,-1
63850,-13,-4,-7
63952,-29,10,-31
64054,47,6,-15
64156,-28,20,-8
64258,-2,20,1
64360,4,19,-4
64462,12,19,-13
64564,15,27,1
64666,-15,18,-4
64768,8,2,-6
64869,6,0,-6
64971,1,-4,0
65073,12,0,62
65174,-50,-13,-29
65276,12,-6,0
65378,9,-10,-17
65480,0,-10,0
65582,6,-10,-5
65684,-11,-2,-10
65786,-8,-17,-2
65888,-18,-19,2
65989,0,-20,-5
66091,-14,-19,-4
66193,8,-28,-21
66295,-21,3,1
66397,-38,-20,-24
66499,-2,-17,2
66601,-6,-16,2
66704,57,-20,-20
66806,7,2,-6
66908,3,-18,-2
67009,-12,-17,-3
67111,0,-25,0
67213,43,-30,-15
67315,80,-51,0
67417,-3,-8,14
67519,-28,-24,-6
67621,-38,-21,-6
67723,-41,-13,-10
67825,-52,-25,-2
67927,-53,-67,-2
68029,-25,-27,-12
68131,-16,-28,-8
68233,-26,-22,-12
68335,-102,19,-38
68438,16,-32,-10
68540,-11,-5,-1
68642,-10,-4,6
68744,-17,-5,-8
68846,-7,1,-24
68948,3,6,-5
69051,-8,13,-10
69153,-13,26,-14
69255,7,33,-16
69356,1,22,-31
69458,-13,30,-13
69560,0,29,-5
69662,1,35,-6
69764,2,39,-14
69866,10,40,-2
69968,-5,36,-14
70070,-3,25,-14
70171,-3,28,-12
70273,6,27,-14
70375,30,13,-8
70477,-4,15,2
70579,-18,15,-9
70681,6,20,-6
70784,6,17,-7
70886,43,33,10
70988,5,22,2
71090,-4,12,-14
71191,-6,13,-3
71293,4,8,-2
71395,84,-17,3
71497,-22,-13,-26
71599,11,12,-18
71701,7,26,-10
71803,-1,34,-4
71905,1,40,7
72006,17,38,9
72108,22,49,-9
72210,-1,22,-9
72312,-17,22,-9
72414,-3,10,-5
72516,-14,8,20
72619,-30,9,15
72721,3,9,-1
72822,-14,5,-2
72923,2,0,-1
