243,331,311,3
32217,-19,-18,-8
32319,-9,-23,-15
32421,-20,-26,-6
32523,-11,-31,-9
32625,-18,-36,-11
32727,2,-26,-17
32829,-6,4,21
32931,-13,-31,-13
33033,-9,-33,-6
33135,-20,-26,-7
33238,1,-30,-9
33340,-8,-33,-1
33442,-20,-30,-7
33544,-10,-30,-3
33646,-13,-28,-8
33748,-147,-83,-20
33851,-32,-29,-2
33953,-15,-32,-5
34055,-18,-28,-9
34157,-1,-28,-20
34259,2,-39,-17
34361,-18,-17,-15
34463,-17,-34,-7
34565,-19,-36,-8
34667,-81,-35,-3
34769,21,-22,2
34871,-22,-44,-16
34973,-23,-30,-1
35075,-17,-40,-10
35177,-37,-32,-14
35279,-23,-19,-11
35381,-37,-28,-3
35483,-21,-38,-8
35585,-10,-32,-5
35687,-35,-30,-10
35789,-24,-58,5
35891,-28,-33,-9
35993,-10,-34,-7
36096,-19,-26,-5
36198,9,-23,0
36300,4,-50,-9
36402,-44,-38,-16
36504,-13,-30,-12
36606,5,-30,-3
36709,-49,-35,7
36811,-3,-38,-7
36913,-5,-30,-6
37015,1,-28,-2
37117,-38,-39,-3
37219,-42,0,-30
37320,-64,-78,-56
37422,-9,-28,-3
37524,-17,-27,-9
37626,-19,-24,-7
37728,53,-5,-72
37830,-74,-17,-6
37932,2,-37,-13
38034,-13,-29,-5
38136,-8,-26,-5
38238,7,-17,-9
38339,-23,-35,8
38441,-6,-32,2
38544,2,-27,-5
38646,-25,-23,-8
38748,8,-32,-7
38850,42,-45,-7
38952,-20,-27,-6
39054,-12,-26,-4
39156,-8,-24,-4
39258,-3,-17,7
39359,18,-5,-2
39461,-2,-26,-12
39563,-6,-25,-5
39665,-16,-25,-6
39767,-18,-29,-10
39869,-65,-16,-13
39971,-33,-32,-13
40073,-11,-27,-3
40175,-12,-25,-5
40278,-8,-29,-8
40380,-42,-3,-14
40482,-10,-25,-8
40584,-18,-26,-6
40686,-15,-38,-3
40788,-53,-67,-45
40891,-5,-21,-2
