259,259,331,3
130068,16,-57,-28
130170,-38,-79,-29
130272,-21,-58,-27
130374,-8,-48,-22
130476,-2,-51,-31
130578,4,-41,-26
130680,-8,-31,12
130782,-12,-49,-9
130884,-12,-43,-25
130987,-24,-46,-16
131089,5,-39,-25
131190,16,-30,-37
131292,-13,-45,-23
131394,-3,-41,-26
131496,-9,-42,-29
131597,-16,-44,-40
131699,-43,36,-83
131801,4,-53,-18
131903,3,-9,-30
132005,-17,18,-31
132107,-13,38,-41
132209,11,40,-43
132311,-19,21,-38
132413,-4,40,-37
132515,1,51,-40
132616,-14,51,-34
132718,45,112,-34
132820,-14,29,-64
132923,-12,45,-37
133024,-6,44,-39
133126,-10,49,-33
133228,12,53,-31
133330,13,63,-31
133431,-19,38,-38
133533,-10,34,-38
133635,-3,38,-35
133737,-7,37,-39
133839,16,31,-62
133941,91,14,-17
134043,-11,9,-34
134145,-10,-5,-31
134247,-12,-20,-32
134349,-33,-57,-10
134450,5,-59,-19
134552,-29,-56,-307
134654,-43,-68,-317
134757,-40,-69,-324
134859,-10,-90,-331
134961,30,-61,-270
135063,-37,-63,-321
135165,-39,-56,-318
135267,-28,-57,-318
135369,-28,-65,-283
135471,-65,-38,-26
135573,-27,-14,-31
135675,-14,6,-37
135777,-14,13,-42
135879,-26,15,-65
135981,1,49,-11
136083,-17,13,-36
136185,-12,26,-29
136287,-12,40,-31
136389,12,35,-46
136491,19,61,-15
136593,-9,47,-38
136695,-13,46,-35
136796,-13,50,-26
136898,-20,51,-28
137000,-18,24,33
137102,-2,53,-22
137204,-1,39,-26
137306,0,30,-39
137408,14,39,-21
137510,-10,-25,26
137611,-41,-3,34
137713,-12,31,-34
137815,-12,29,-35
137917,-6,23,-40
138019,-34,8,-16
138121,-104,89,-14
138223,-17,-1,-25
138324,-6,-11,-35
138427,-7,-7,-30
138528,-47,-5,-22
138630,-42,-21,-19
138732,-8,-29,-45
138834,-11,-11,-36
138935,-14,-10,-38
139037,1,-14,-36
139139,-27,-1,8
139241,-1,-25,-19
139343,-28,-10,-30
139445,-13,-6,-30
139547,-7,-5,-29
139649,1,-12,-14
139751,-26,9,-25
139853,-19,-7,-33
139954,-16,-7,-36
140056,-19,-7,-33
140158,-3,-15,-9
140261,-11,24,-8
140362,-67,2,-14
140464,-7,-18,-28
140566,-7,-15,-29
140668,-8,-9,-26
140769,1,-17,-33
140871,12,4,-23
140973,-19,3,-19
141075,-8,-18,-27
141177,-21,-18,-39
141279,-13,-24,-31
141381,-52,-3,-50
141483,-9,-2,-44
141585,-12,-14,-28
141687,-12,-12,-26
141788,-5,-15,-22
141890,-10,-38,-9
141992,-13,-17,-30
142094,0,-21,-31
142196,-15,-22,-30
142298,-34,-16,-27
142400,-83,-43,-17
142502,-2,-15,-27
142603,-11,-27,-31
142705,-21,-28,-29
142807,-16,-25,-29
142909,-26,-35,-18
143011,-33,-3,-41
143113,-26,-29,-44
143215,-22,-31,-32
143318,-24,-23,-38
143419,-12,-30,-22
143521,0,-25,-40
143622,-2,-10,-34
143724,-31,-27,-34
143826,-9,-26,-33
143928,-9,-23,-24
144030,17,-13,-37
144132,2,-21,-20
144234,-31,-31,-32
144336,-22,-30,-32
144437,1,-26,-31
144539,-41,-27,-8
144641,85,-66,-129
144743,-8,-23,-17
144845,-19,-21,-30
144946,-16,-24,-26
145048,-25,-27,-36
145150,-13,-30,-8
145253,-25,-15,-42
145354,-3,-35,-34
145456,-14,-33,-29
145558,-21,-22,-41
145660,-9,-37,-32
145761,-57,-12,-11
145863,-61,-11,-24
145965,7,-24,-14
146067,-17,-33,-11
146169,-2,-31,-41
146271,-51,-34,-33
146373,-28,-33,-31
146475,-9,-37,-24
146577,-31,-38,-24
146679,-31,-33,-17
146780,-44,-38,-46
146882,-61,4,-59
146984,7,-50,-35
147086,-18,-34,-28
147188,-17,-27,-26
147290,-13,-26,-23
147392,-31,-11,-16
147494,-20,-11,-28
147595,-26,-16,-32
147697,-10,-15,-38
147799,-25,-22,-31
147901,-38,-19,-55
148003,-20,28,-51
148105,-17,-26,-22
148207,-8,-9,-27
148310,-13,-19,-27
148411,-18,-17,-22
148513,-17,-21,-13
148614,6,-25,-13
148716,-22,-18,-28
148818,-17,-27,-40
148920,-22,-18,-50
149022,1,-1,-12
149124,-30,-3,-52
149226,-19,-25,-34
149328,-4,-19,-28
149430,-15,-20,-33
149532,-41,-21,-15
149634,18,-40,-78
149736,-14,-31,-31
149838,-17,-25,-25
149939,-11,-29,-34
150041,-52,-9,-35
150144,126,-79,23
150246,-10,-29,-31
150347,-20,-29,-36
150449,-16,-30,-29
150551,-2,-26,-60
150653,-25,-39,-29
150754,-48,-30,-27
150856,-9,-33,-27
150958,-12,-38,-28
151060,-16,-40,-25
151162,-29,49,-5
151264,-154,54,-34
151366,-17,-31,-30
151467,-7,-39,-27
151569,-5,-31,-20
151671,-52,-37,-37
151773,1,-55,-23
151875,12,-41,-36
151977,-16,-29,-29
152078,-10,-25,-37
152180,-7,-14,-33
152282,-8,-20,40
152384,-75,26,-40
152486,-12,9,-34
152588,-4,9,-32
152690,-11,7,-38
152792,17,-5,-24
152894,18,-11,-46
152996,-28,-7,-39
153097,-12,-5,-28
153199,-20,-7,-31
153302,26,15,-55
153404,-14,-6,-20
153505,-45,-1,-35
153607,-20,-6,-33
153709,2,-5,-29
153811,28,8,-26
153913,-5,11,-18
154015,-5,12,-39
154117,-13,-14,-32
154219,-14,-7,-32
154321,-16,-10,-21
154422,5,14,-38
154524,-57,73,-55
154626,-11,-9,-27
154728,-16,-10,-40
154830,-11,-14,-32
154932,-19,-8,-20
155034,22,-5,-14
155136,0,-20,-12
155238,-5,-14,-23
155340,-13,-14,-29
155441,-23,-14,-31
155543,9,31,-17
155645,-15,-14,-66
155747,-10,-13,-33
155849,-11,-15,-24
155951,-8,-20,-27
156053,-16,-31,-30
156155,-45,-14,-46
156256,-43,5,-14
156358,-8,-36,-30
156460,-6,-37,-32
156562,-4,-41,-43
156664,149,13,-101
156766,-5,-14,-20
156868,-8,-39,-32
156969,-9,-39,-23
157072,0,-29,-27
157173,-9,-10,-13
157275,30,-13,-16
157377,-8,-17,-23
157479,-7,-14,-22
157580,-4,-10,-36
157682,-14,-28,-30
157784,-50,3,13
157886,-13,-9,-50
157988,-9,-7,-35
158090,-5,-9,-28
158192,-22,4,-9
158294,-18,-5,-1
158396,-18,-2,-29
158498,-14,-15,-33
158600,-3,-8,-32
158702,-23,-14,-25
158804,-58,-61,-52
158905,-74,5,-40
159007,-15,-31,-22
159109,-9,-22,-22
159211,-12,-29,-27
159313,-16,-32,-27
159415,-46,-13,0
159517,-6,-24,-22
159619,-15,-24,-19
159721,-11,-23,-36
159823,14,-1,-16
159924,49,-10,2
160026,-29,-43,-48
160128,-4,-27,-31
160230,1,-23,-31
160332,-2,-27,-15
160434,-7,-34,-28
160536,-36,-29,-27
160638,-16,-29,-30
160739,-17,-32,-32
160841,-22,-27,-30
160943,-7,-13,-29
161045,-4,-43,-12
161147,-23,-17,-22
161249,0,-18,-32
161351,-8,-23,-26
161453,-28,-25,-21
161555,-25,-19,-12
161657,-89,-17,-32
161758,-14,-30,-29
161860,-14,-28,-30
161963,-7,-14,-36
162065,-11,3,-30
162166,104,-68,-60
162268,-4,-20,-22
162370,-10,-17,-25
162471,-7,-18,-21
162573,4,-23,-22
162675,-32,-39,-32
162777,-47,-13,-31
162879,-22,-45,-31
162981,-17,-37,-27
163082,-17,-39,-25
163184,-26,5,-19
163286,-25,-14,-72
163388,-32,-59,7
163490,-14,-34,-29
163592,-30,-43,-22
163694,-46,-60,-34
163796,-9,-37,-15
163897,-3,-12,-37
163999,-26,-30,-30
164101,-10,-20,-41
164203,-8,-33,-29
164305,-72,-20,-16
164407,-19,-36,-44
164509,-2,-21,-29
164611,-15,-20,-34
164713,-8,-11,-27
164815,-36,-30,-35
164916,32,-4,-73
165018,18,-22,-29
165120,-14,-24,-27
165222,-32,-23,-24
165324,-29,14,-7
165426,-64,-4,-38
165528,24,-29,-15
165630,-19,-5,-25
